item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
2545,de,administer,verb,a_________,"etwas leiten, verwalten",Ein neuer Direktor leitet die Schule.,-1.636607833
2546,de,unexplored,adjective,u_________,unerforscht,Sie wollten die bisher unerforschte Höhle erkunden.,-1.552496194
2547,de,golf,noun,g___,Golf,Das Ehepaar spielt gerne Golf zusammen.,2.269463849
2548,de,conditionally,adverb,c____________,"unter, mit Vorbehalt",Die Teilnahme der spanischen Athleten wurde mit Vorbehalt genehmigt.,-2.925725542
2549,de,run,verb,r__,rennen,"Ich muss immer rennen, um meinen Bus rechtzeitig zu erreichen.",2.565374563
2550,de,edit,verb,e___,bearbeiten,"Der Zeitungsartikel wurde noch einmal bearbeitet, bevor er in den Druck gehen konnte.",0.132666712
2551,de,spirit,noun,s_____,Geist,"Sie war ein wirklich freier Geist und hat viele dazu inspiriert, mehr aus sich herauszugehen.",-0.749556323
2552,de,triumph,noun,t______,Sieg,Es war ein persönlicher Sieg über seinen größten Rivalen.,-0.727333185
2553,de,amid,preposition,a___,inmitten,Der Turm stand inmitten der Ruinen.,-1.363327251
2554,de,wish,verb,w___,wünschen,"Ich wünschte, ich wäre schon volljährig.",2.481656711
2555,de,advocate,noun,a_______,"Befürworter, Verfechter",Als Befürworter und Unterstützer des Projekts hat er viel Herzblut und eine Menge Geld hineingesteckt. ,-2.169396555
2556,de,associate,noun,a________,Partner,Er ist einer unserer Geschäftspartner.,-1.937646939
2557,de,stomach,noun,s______,Magen,Mit einem vollen Magen sollte man nicht schwimmen gehen.,0.832937604
2558,de,squeeze,verb,s______,drücken,Er war voller Selbstvertrauen und drückt ihre Hand fester als gewöhnlich.,-1.612657794
2559,de,belly,noun,b____,"Bauch, Magen (nicht: stomach)",Mein Opa hat einen dicken Bauch.,0.931188062
2560,de,rotate,verb,r_____,um die Achse drehen,Die Erde dreht sich jeden Tag einmal um die eigene Achse.,0.228769232
2561,de,cool,verb,c___,abkühlen,"Bevor wir den Kuchen essen können, muss er noch abkühlen.",1.194734399
2562,de,march,verb,m____,marschieren,Die Soldaten marschieren die Straße entlang.,0.742620066
2563,de,pad,noun,p__,Schoner,"Wenn du Volleyball spielen gehst, vergiss deine Knieschoner nicht.",-1.690917622
2564,de,architect,noun,a________,Architekt,Ich lasse mein Haus von einem Architekten entwerfen.,1.457148876
2565,de,plunge,verb,p_____,(ab)stürzen,"Als die Familie das Hotel erreichte, stürzten sich die Kinder sofort in den Pool. ",-2.471638666
2566,de,underestimate,noun,u____________,unterschätzen,Wir dürfen die Kosten des Projekts nicht unterschätzen.,0.094795115
2567,de,pale,adjective,p___,blass,Das Bild besteht aus blassen Grüntönen.,0.323210382
2568,de,double,verb,d_____,sich verdoppeln,Die Anzahl der Arbeitslosen hat sich im letzten Jahr fast verdoppelt.,1.109465918
2569,de,innovative,adjective,i_________,innovativ,Das innovative Team hat Großartiges geleistet. ,1.10582428
2570,de,kidding,noun,k______,"Scherz, Ernst",Ohne Scherz?,-0.936903289
2571,de,hardness,noun,h_______,Härte,Diese Materialien werden wegen ihrer Härte verwendet.,-0.32766467
2572,de,business,noun,b_______,"Handel, Geschäft",Das Geschäft läuft nicht gut.,0.474880614
2573,de,watcher,noun,w______,Beobachter,Eine Beobachterin am Strand konnte das Unglück mitverfolgen.,-0.605102807
2574,de,merge,verb,m____,fusionieren,"Die beiden Firmen planen, zu fusionieren. ",-1.002165004
2575,de,call,verb,c___,nennen,"Sie heißt Alexandra, aber wir nennen sie Alex.",3.200946051
2576,de,worm,noun,w___,Wurm,Die Amsel entdeckte einen großen Wurm.,1.399912145
2577,de,block,verb,b____,etw blockieren (nicht: obstructing),Der umgefallene Baum blockierte die Straße.,1.46640447
2578,de,sleeper,noun,s______,Schlafender / Schlafende,"Das neuartige Material sorgt dafür, dass die Körpertemperatur der Schlafenden optimal reguliert wird.",-0.185919964
2579,de,like,verb,l___,jdn/etw mögen,Magst du noch ein Stück Kuchen?,1.575860522
2580,de,something,misc,s________,etwas,Möchtest du etwas essen?,2.553452405
2581,de,unprotected,adjective,u__________,schutzlos,"Das Rudel jagt vor allem alte, kranke und schutzlose junge Tiere.",-0.397933997
2582,de,battlefield,noun,b__________,Schlachtfeld (nicht: battleground),Sie starben auf dem Schlachtfeld.,0.015280837
2583,de,cure,verb,c___,"jdn heilen, kurieren",Die Ärztin konnte ihren Patienten mit einem neuen Medikament heilen.,0.714771671
2584,de,reconciliation,noun,r_____________,Versöhnung,Das Paar trennte sich nach einem heftigen Streit und eine Versöhnung erscheint im Moment eher unwahrscheinlich.,-2.45288111
2585,de,illuminate,verb,i_________,etw erhellen (nicht: light),Die Taschenlampe erhellte den Raum.,-0.972065207
2586,de,singer,noun,s_____,Sänger / Sängerin,Sie ist eine wirklich ausgesprochen talentierte Sängerin.,2.778696951
2587,de,drag,verb,d___,"etw irgendwohin ziehen, schleifen, zerren",Anna zerrte ihren Koffer die Treppen hinunter.,-1.455849546
2588,de,fever,noun,f____,Fieber,Sie hat hohes Fieber.,0.830830246
2589,de,efficient,adjective,e________,effizient,Das neue Gerät ist effizienter als gedacht.,0.545205133
2590,de,local,adjective,l____,hiesig,Das neue Bewässerungssystem soll der hiesigen Bevölkerung helfen.,-0.438941536
2591,de,ship,verb,s___,befördern [nicht: send],Diese Firma befördert Waren von Europa nach China.,-1.701190655
2592,de,collaborate,verb,c__________,"mit jdm zusammenarbeiten, zusammen an etw arbeiten",Ich arbeite seit Jahren mit einer Firma aus Oslo zusammen.,-2.381107227
2593,de,countless,adjective,c________,unzählig (nicht: innumerable),Er trat unzählige Male im Fernsehen auf.,-0.0924164
2594,de,store,noun,s____,Geschäft,"Warst du schon in dem neuen Geschäft, das sie am Wochenende eröffnet haben?",-1.384135175
2595,de,practically,adverb,p__________,"quasi, praktisch",Sie geht quasi jeden Tag zum Training.,-0.065124215
2596,de,absence,noun,a______,Abwesenheit,Sie kehrte nach einer langen Abwesenheit nach Österreich zurück.,0.215891653
2597,de,harassment,noun,h_________,"Belästigung, Schikane",Sexuelle Belästigung am Arbeitsplatz kann zu einem ernsten Problem werden.,-1.431603447
2598,de,takeover,noun,t_______,Firmenübernahme,Dem verschuldeten Unternehmen droht jetzt eine Firmenübernahme.,-1.706318314
2599,de,heartbreak,noun,h_________,"Leid, großer Kummer",Der Kummer um ihre Kinder hat die Eltern überwältigt.,-3.582156131
2600,de,post,noun,p___,Post,Ich bin nächste Woche im Urlaub. Könnten Sie meine Post für mich entgegennehmen?,2.352977563
2601,de,debate,noun,d_____,"Diskussion, öffentliche Debatte",Es fand eine öffentliche Diskussion über politische Themen statt.,-0.14648973
2602,de,embarrassing,adjective,e___________,peinlich,Das war eine peinliche Situation für sie. Sie ist rot angelaufen.,-1.341815191
2603,de,silly,adjective,s____,dumm,Das war wirklich eine sehr dumme Geschichte.,-0.660229693
2604,de,cookie,noun,c_____,"Keks, Plätzchen (nicht: biscuit)",Ich backe Kekse.,0.364580905
2605,de,staff,noun,s____,Belegschaft,"Bei ihrer Pensionierung bedankte sie sich mit einem Gartenfest, zu dem die gesamte Belegschaft eingeladen war.",-0.689262591
2606,de,saved,adjective,s____,gespeichert,Die Daten werden nicht automatisch auf der Festplatte gespeichert.,-0.401850501
2607,de,breeding,noun,b_______,"Brut, Brüten, Ausbrüten von Eiern",Der Vogel hat die Brut beendet.,-1.257563479
2608,de,tired,adjective,t____,müde,"Er war zu müde, um noch zusammenhängend reden zu können.",1.947430818
2609,de,poverty,noun,p______,Armut,Diese Region ist leider stark von Armut und Arbeitslosigkeit betroffen.,-0.124977978
2610,de,wit,noun,w__,Witz,Ihre Rede war voller Witz und Charme.,-0.089628981
2611,de,psycho,noun,p_____,Kurzform für Personen mit schweren psychischen Erkrankungen,Dieser Typ verhielt sich wie ein echter psychisch Kranker.,0.638071479
2612,de,possibility,noun,p__________,"Möglichkeit, Option","Eine Möglichkeit wäre, dass wir uns eine Hütte mieten und das Wochenende dort verbringen.",0.539040062
2613,de,toilet,noun,t_____,WC,Dürfte ich bitte Ihr WC benützen?,3.341035519
2614,de,envelope,noun,e_______,Briefumschlag,Der Brief kam in einem rosaroten Briefumschlag.,0.51593989
2615,de,barbarian,noun,b________,Barbar,Barbaren haben den Stadtplatz verwüstet.,-1.211584483
2616,de,comparable,adjective,c_________,vergleichbar,Sie sind in einer vergleichbaren Situation.,-0.291724605
2617,de,tornado,noun,t______,Wirbelsturm,Der Wirbelsturm forderte acht Todesopfer in Oklahoma.,0.865645387
2618,de,reply,noun,r____,Antwort,Ich bekam leider erst viel zu spät eine Antwort auf meine Anfrage.,-0.809727197
2619,de,mobility,noun,m_______,Beweglichkeit,Seit dem Sturz hat die Beweglichkeit des Beins nachgelassen.,-1.300797918
2620,de,chronological,adjective,c____________,chronologisch,Die Ereignisse sind in chronologischer Abfolge präsentiert.,0.20307187
2621,de,mixture,noun,m______,Mischung,Die Musik ist eine Mischung aus Rock und Jazz.,0.703134417
2622,de,range,noun,r____,Bandbreite,Sie können hier aus einer sehr großen Bandbreite von Produkten auswählen.,-0.607116252
2623,de,drifting,adjective,d_______,dahinziehend,Ich beobachtete die dahinziehenden Wolken.,-2.995057283
2624,de,transportation,noun,t_____________,Beförderung,Die Beförderung gefährlicher Güter obliegt strengen Normen.,0.400706797
2625,de,bullet,noun,b_____,Kugel,In dem Revolver sind sechs Kugeln. ,-0.118323326
2626,de,appropriate,adjective,a__________,passend,"Das ist nicht der passende Zeitpunkt, um das Thema zu diskutieren.",-1.847317605
2627,de,considerate,adjective,c__________,"rücksichtsvoll, aufmerksam","Es war sehr rücksichtsvoll von dir, den anderen auch Bescheid zu geben.",-2.32800286
2628,de,sudden,adjective,s_____,plötzlich,Ein plötzlicher Regenschauer hat uns dann die Wanderung vermiest.,1.68620817
2629,de,firefighter,noun,f__________,Feuerwehrmann,Die Feuerwehrleute waren im Einsatz.,-1.162543284
2630,de,FALSE,adjective,f____,falsch,Die Vorhersagen haben sich als falsch erwiesen.,1.801543075
2631,de,conscious,adjective,c________,bewusst (nicht: aware),"Schüler sind sich bewusst, dass sie für eine gute Testnote viel lernen müssen.",-1.476293098
2632,de,unfortunately,adverb,u____________,leider,Leider werde ich nicht zum Treffen kommen können.,-0.161036864
2633,de,semester,noun,s_______,Halbjahr,"Im ersten Halbjahr ist das Studium noch relativ einfach, aber im zweiten Halbjahr gibt es einige schwere Kurse.",0.344082963
2634,de,generous,adjective,g_______,großzügig,Sie ist eine großzügige und warmherzige junge Frau.,-0.306992503
2635,de,cheese,noun,c_____,Käse,Ich esse sehr gerne Käse.,1.875346293
2636,de,estimate,noun,e_______,Schätzung,Die tatsächlichen Kosten überstiegen die Schätzungen.,-0.700907572
2637,de,notable,adjective,n______,beachtenswert,Beim heutigen Geschäftsessen habe ich einen beachtenswerten Mann kennengelernt.,-2.228414249
2638,de,carrier,noun,c______,"Spedition, Transportunternehmen",Die Spedition liefert das Paket vor die Haustür. ,-2.905460812
2639,de,tie,noun,t__,Krawatte,"Vergiss nicht, dir für das Vorstellungsgespräch eine Krawatte umzubinden.",0.8663295
2640,de,remedy,noun,r_____,Abhilfe,Dieses Medikament ist eine gute Abhilfe für Kopfschmerzen.,-2.16518514
2641,de,helping,noun,h______,Portion (nicht: serving),Er wollte noch eine zweite Portion.,-2.082238271
2642,de,magnetically,adverb,m___________,magnetisch,"Wir treffen immer wieder aufeinander. Es scheint so, als ob wir uns magnetisch anziehen.",-0.35960377
2643,de,impulse,noun,i______,Drang,"Sie verspürte plötzlich den Drang, nach draußen zu gehen.",-1.882096017
2644,de,unmotivated,adjective,u__________,unmotiviert,Sie hatte schon viele unmotivierte Schüler unterrichtet.,1.557893858
2645,de,direct,adjective,d_____,"direkt, Direkt-",Er hat einen Direktflug nach London gebucht.,2.19819838
2646,de,indicator,noun,i________,Indikator,Löwenzahn ist ein Indikator für viel Stickstoff in der Erde.,1.627230374
2647,de,burst,verb,b____,"platzen, brechen",Der Damm hielt den Wassermassen nicht mehr stand und brach.,-3.012391358
2648,de,entertainer,noun,e__________,Unterhalter,Sie erzählt faszinierende Geschichten und ist eine ausgezeichnete Unterhalterin.,1.576251016
2649,de,snowman,noun,s______,Schneemann,Als Kinder haben wir einmal einen drei Meter großen Schneemann gebaut.,2.988158446
2650,de,genetics,noun,g_______,Genetik,Die Genetik befasst sich mit der Vererbung von genetischen Merkmalen.,0.056425306
2651,de,convention,noun,c_________,"Brauch, Sitte","Jedes Land hat seine eigenen Bräuche, das macht das Reisen so interessant!",-4.270995877
2652,de,sir,noun,s__,Herr,"Ja, mein Herr, ich werde mich sofort darum kümmern.",3.077144596
2653,de,lift,verb,l___,"jdn/etw hochheben, heben","Hebe den Deckel und schau selbst nach, was ich heute gekocht habe.",0.905925405
2654,de,powder,noun,p_____,Pulver,In Europa werden Chilischoten vor allem als Pulver verwendet.,-0.896929645
2655,de,controversial,adjective,c____________,umstritten,Die umstrittenen Pläne wurden letztendlich nicht genehmigt.,-2.23988043
2656,de,bull,noun,b___,Stier,Der Bauer besitzt einen großen Stier und zehn Kühe.,0.743639865
2657,de,water,noun,w____,Wasser,Ich bräuchte jetzt bitte einen Schluck Wasser.,3.620626722
2658,de,initially,adverb,i________,"anfangs, zu Anfang (nicht: originally)",Anfangs war sie ganz begeistert von ihrer Arbeit.,-0.667307391
2659,de,present,noun,p______,Geschenk,Ich habe dieses Jahr ein ganz besonders schönes Geschenk für dich gefunden.,2.50171369
2660,de,paragraph,noun,p________,Absatz,"An dieser Stelle im Text wäre es besser, einen neuen Absatz zu machen. ",-0.356484967
2661,de,exactly,adverb,e______,genau (nicht: precisely),Es ist jetzt genau zwölf Uhr.,1.207035659
2662,de,compete,verb,c______,konkurrieren,Wir konkurrieren um den Preis.,-0.924721245
2663,de,identical,adjective,i________,identisch,Die zwei Taschen sind identisch.,1.075957855
2664,de,essentially,adverb,e__________,im Wesentlichen,Im Wesentlichen gebe ich dir Recht.,-1.797732745
2665,de,good,adjective,g___,gut,Wir haben uns im Kino einen guten Film angeschaut.,2.49709258
2666,de,amateur,adjective,a______,"Hobby-, nicht berufsmäßig","Obwohl er unglaublich gut kocht, bezeichnet er sich selbst nur als Hobbykoch. ",-0.909440353
2667,de,somebody,misc,s_______,jemand,Kann jemand mir die Bedienung von diesem Gerät erklären?,0.572842209
2668,de,irresponsible,adjective,i____________,"unverantwortlich, verantwortungslos",Dieses unverantwortliche Benehmen kann nicht weiter toleriert werden.,-1.411348873
2669,de,president,noun,p________,"Vorsitzende/r, Staatsoberhaupt",Zu Beginn der Sitzung hält das Staatsoberhaupt eine kurze Rede.,0.352035627
2670,de,printing,noun,p_______,"Druck, Drucken",Die Kosten für den Druck müssen vom Autor selbst bezahlt werden.,-0.806388584
2671,de,handwriting,noun,h__________,Handschrift,Die Handschrift mancher Schüler ist schwierig zu lesen.,0.970474342
2672,de,fog,noun,f__,Nebel,Starker Nebel verhinderte die Sicht auf die Straße. ,2.646102521
2673,de,accessible,adjective,a_________,zugänglich ,Die Ausbildung sollte für alle zugänglich gemacht werden.,-2.438851107
2674,de,bloody,adjective,b_____,blutig,Der Verband war blutig und musste erneuert werden.,2.14703713
2675,de,monetary,adjective,m_______,Geld-,"Diese Edelsteine sind von großem Geldwert und würden, wenn zum Verkauf angeboten, einen hohen Preis erzielen.",-1.524594535
2676,de,plasma,noun,p_____,Plasma,"Als Studentin ging sie regelmäßig in ein Labor, um gegen Bezahlung Plasma zu spenden.",1.390842591
2677,de,complexity,noun,c_________,Vielschichtigkeit,Die Vielschichtigkeit des Problems war offensichtlich.,-1.490497256
2678,de,reply,verb,r____,antworten,Sie antwortete sehr schnell auf meine Anfrage.,-1.077657815
2679,de,dealer,noun,d_____,Händler (nicht: trader),Der Autohändler hat uns ein gutes Angebot gemacht.,0.729718061
2680,de,current,adjective,c______,"gegenwärtig, aktuell",Sie unterhielten sich über die aktuelle politische Lage im Nahen Osten.,0.140071654
2681,de,battery,noun,b______,Batterie,Der Radio braucht neue Batterien.,1.107609037
2682,de,unconfirmed,adjective,u__________,unbestätigt,Unbestätigten Gerüchten zufolge hält sie sich derzeit in Paris auf.,-1.41843668
2683,de,revival,noun,r______,Aufleben,Einer der neuesten musikalischen Einflüsse ist das Aufleben der Musik der Achtzigerjahre.,-0.951860517
2684,de,marker,noun,m_____,Markierung,Der Schauspieler stellte sich auf der Bühne auf die Markierung.,-1.825980556
2685,de,mate,noun,m___,"Freund, Kumpel (nicht: friend)",Er geht mit seinen Kumpels ein Bier trinken.,1.009063729
2686,de,naturalist,noun,n_________,Naturforscher,Sie ist eine Naturforscherin aus Leidenschaft.,-1.707859335
2687,de,surge,noun,s____,Anstieg,Letzten Sommer kam es zu einem plötzlichen Anstieg der Temperaturen.,-3.765060144
2688,de,fishing,noun,f______,"Fischen, Angeln",Das Fischen macht ihm Spaß.,3.344044862
2689,de,terrorist,noun,t________,Terrorist,Sie ist eine verurteilte Terroristin.,2.214880404
2690,de,comfortably,adverb,c__________,bequem,Masseurin zu ihrer Kundin: Ist alles in Ordnung? Liegen Sie noch bequem?,-3.714964853
2691,de,star,noun,s___,Stern,Man kann diesen Stern nur manchmal wirklich gut am Nachthimmel sehen.,3.67713833
2692,de,office,noun,o_____,Büro,Mein Büro befindet sich im zweiten Stockwerk.,2.689815411
2693,de,surprised,adjective,s________,überrascht,Sie war über das Verhalten der Kinder überrascht.,1.164923488
2694,de,shark,noun,s____,Hai,In diesem Aquarium gibt es einen echten Weißen Hai.,1.683242676
2695,de,outsider,noun,o_______,Außenseiter,Der Außenseiter hat keine Freunde in der Schule.,-0.244260599
2696,de,long,adverb,l___,lang,"Ich hoffe, du hast nicht zu lange auf mich gewartet.",3.022281002
2697,de,altar,noun,a____,Altar,Die Gläubigen knieten vor dem tischartigen Altar in der Kirche nieder.,1.007778557
2698,de,unofficially,adverb,u___________,inoffiziell,Die Kosten werden inoffiziell auf zwei Millionen geschätzt.,-0.089508867
2699,de,calculator,noun,c_________,Taschenrechner,Ich verwende den Tachenrechner für die Hausaufgaben.,0.8867081
2700,de,landing,noun,l______,Landung,"Die Landung war problemlos, obwohl ein starker Wind bläst.",1.402971713
2701,de,rate,verb,r___,bewerten,Nach dem Besuch bewerten die Kunden das Restaurant über eine App.,-0.109676229
2702,de,overworked,adjective,o_________,überarbeitet,Er ist heillos überarbeitet. Er sollte unbedingt seine Arbeitsstunden reduzieren.,0.690810809
2703,de,storybook,noun,s________,"Bilderbuch, Kinderbuch","Das ist ein altes Bilderbuch, das ich aus meiner Kindheit noch aufbewahrt habe.",-2.002521319
2704,de,twist,verb,t____,verdrehen,"Er wollte mir den Arm verdrehen, aber ich war schneller.",-0.354791059
2705,de,bias,noun,b___,"Vorurteil, Voreingenommenheit","Der Fall verlangt nach Anwälten, die ohne politische Voreingenommenheit sind.",-1.609647625
2706,de,implementation,noun,i_____________,"Einführung, Ausführung",Die Einführung der neuen Richtlinien wurde nicht von allen gebilligt.,-2.965519419
2707,de,structure,noun,s________,Aufbau,"Der Text hat einen guten Aufbau, aber die Rechtschreibung muss noch einmal überprüft werden.",-0.372469983
2708,de,mean,noun,m___,Mittelwert (nicht: average),Sie müssen zuerst noch den Mittelwert ausrechnen.,-2.535047627
2709,de,conceptual,adjective,c_________,konzeptionell,Nach zweitägiger Bearbeitung war ein konzeptioneller Entwurf fertiggestellt.,-2.82854611
2710,de,assurance,noun,a________,Zusicherung,Die Landesregierung erteilt eine Zusicherung zum baldigen Erhalt des Bescheids der Staatsbürgerschaft.,-1.988149127
2711,de,timber,noun,t_____,Holz,Die Hütte war aus Holz.,-1.184878981
2712,de,rattle,verb,r_____,rasseln,Er hörte den Schlüsselbund in ihrer Tasche rasseln.,-1.441758447
2713,de,mound,noun,m____,"Haufen, Stapel (nicht: stack, pile)",Ein Stapel Wäsche liegt im Wohnzimmer.,-4.25307152
2714,de,prepaid,adjective,p______,vorher bezahlt,Mit einer vorher bezahlten Karte können Sie Zugang zum Internet erhalten.,0.067631399
2715,de,dark,noun,d___,Dunkelheit,Sie fürchtet sich vor der Dunkelheit.,3.403756024
2716,de,molecular,adjective,m________,molekular,Der Wissenschaftler wendet ein molekulares Verfahren an. ,0.90326172
2717,de,somewhere,adverb,s________,irgendwo,"Ich finde meine Schlüssel gerade nicht, aber sie müssen hier irgendwo sein.",2.253461102
2718,de,whale,noun,w____,Wal,"Sie hatten die Gelegenheit, einen Wal zu beobachten.",1.010536908
2719,de,african,adjective,a______,afrikanisch,Er hat afrikanische Wurzeln.,2.580470411
2720,de,ban,noun,b__,Verbot,Das Rauchverbot wurde aufgehoben.,-0.483056805
2721,de,appreciate,verb,a_________,jdn/etw schätzen (nicht: realise),Die Leiterin schätzte sein Engagement sehr.,-1.156657481
2722,de,even,adverb,e___,"selbst, sogar","Es haben viele Bekannte die Einladung angenommen, selbst die Großmutter hat sich angekündigt.",1.207972817
2723,de,grammatically,adverb,g____________,grammatikalisch,Der Satz wurde grammatikalisch richtig gebildet.,0.270513683
2724,de,antibiotic,noun,a_________,Antibiotikum,Der Arzt verschrieb der Patientin ein Antibiotikum.,1.525012737
2725,de,classmate,noun,c________,"Mitschüler, Klassenkamerad",Einer meiner Mitschüler hilft mir bei den Hausaufgaben.,-0.427842024
2726,de,zoo,noun,z__,Zoo ,Gestern besuchten wir den Zoo.,3.65314306
2727,de,medical,adjective,m______,medizinisch,Die Regierung hat mehr Geld für medizinische Einrichtungen versprochen.,2.06002284
2728,de,unprecedented,adjective,u____________,ohne Beispiel,Dieser Vorfall ist in der jüngeren Geschichte ohne Beispiel.,-2.891030133
2729,de,child,noun,c____,Kind,Christian und Susanne haben zwei Kinder.,2.083802166
2730,de,feeling,noun,f______,Gefühl,Er hat ihre Gefühle verletzt.,2.583281855
2731,de,drown,verb,d____,ertrinken,Ohne die Hilfe der Wasserrettung wäre er wahrscheinlich ertrunken. ,0.157362441
2732,de,penetrate,verb,p________,"in etw eindringen, durchstechen",Die Glasscherben durchstachen seine Hand.,-2.103449613
2733,de,cocktail,noun,c_______,Cocktail,In dieser Bar gibt es gute Cocktails.,1.18083795
2734,de,astronomy,noun,a________,Astronomie,Die Astronomie ist ein teures Hobby.,1.357579779
2735,de,guitarist,noun,g________,Gitarrist,Sie ist eine bekannte Gitarristin und spielt heute Abend ein Konzert.,-0.409013053
2736,de,peace,noun,p____,Frieden,In diesem Gebiet herrscht jetzt Frieden.,2.84886404
2737,de,leak,noun,l___,Leck,Ich muss das Leck am Dach der Versicherung melden.,-1.289878116
2738,de,payment,noun,p______,Zahlung,Die erste Zahlung wird in einem Monat fällig.,1.21740256
2739,de,operate,verb,o______,funktionieren,Der neue Staubsauger funktioniert nicht richtig.,-1.095742503
2740,de,suitable,adjective,s_______,geeignete,"Es ist schwierig, als Studierender eine geeignete Wohnmöglichkeit zu finden.",-0.371814128
2741,de,select,verb,s_____,auswählen,Sie können aus unterschiedlichen Farben und Modellen auswählen.,-0.391520245
2742,de,unusually,adverb,u________,ungewöhnlich,Es war ein ungewöhnlich milder Winter.,-0.771176573
2743,de,member,noun,m_____,Mitglied,Er ist Mitglied im Turnverein.,2.932006663
2744,de,upcoming,adjective,u_______,bevorstehend,Die bevorstehenden Wahlen werden mit Spannung erwartet.,-0.181408808
2745,de,sportsman,noun,s________,Sportler,Er war stets ein ausgesprochen vielseitiger Sportler.,0.280070745
2746,de,melt,verb,m___,schmelzen,Der Käse schmilzt im Backofen. ,1.833283594
2747,de,expenditure,noun,e__________,"Ausgaben, Aufwendungen",Die Ausgaben der Regierung sind gestiegen.,-2.294149936
2748,de,correction,noun,c_________,Verbesserung,Der Schüler schrieb die Verbesserung seines Aufsatzes.,0.019697295
2749,de,loom,verb,l___,drohend aufragen,Schwarze Wolken ragten drohend am Horizont auf.,-2.765907782
2750,de,posture,noun,p______,Haltung,"Wenn man viel vor einem Bildschirm arbeitet, sollte man auf seine Haltung achten.",-1.076789582
2751,de,affirmative,adjective,a__________,"zustimmend, positiv",Er gab ihr eine positive Antwort.,-2.504521853
2752,de,legend,noun,l_____,Legende,Der Legende nach soll hier eine Prinzessin gestorben sein.,2.72305416
2753,de,salad,noun,s____,Salat,Als Beilage bieten wir einen saisonalen gemischten Salat an.,0.861480421
2754,de,cigar,noun,c____,Zigarre,Zigarren aus Kuba sind die besten.,2.42493057
2755,de,alleged,adjective,a______,"angeblich, mutmaßlich","Der mutmaßliche Täter wurde freigelassen, weil es nicht genug Beweise gegen ihn gab.",-2.774227658
2756,de,longtime,adjective,l_______,Langzeit-,"Er hat sich endlich dazu entschieden, seine Langzeitfreundin zu heiraten.",-2.152027829
2757,de,ecology,noun,e______,Ökologie,"Sein Einfluss war es, wieso sie begann, sich für Ökologie zu interessieren.",0.51257064
2758,de,laboratory,noun,l_________,Labor,Sie entwickelt neue Medikamente in einem Labor.,-0.361446226
2759,de,nonprofit,adjective,n________,gemeinnützig,Die gemeinnützige Organisation sammelt Spenden.,-1.178481078
2760,de,willingness,noun,w__________,Bereitschaft,"Die Bereitschaft, zu lernen, ist eine Grundvoraussetzung für den Erfolg.",-1.045524724
2761,de,suppress,verb,s_______,"etw unterdrücken, niederschlagen",Die Revolution wurde vom Machthaber niedergeschlagen.,-2.883581545
2762,de,restoration,noun,r__________,Wiederherstellung,Die Wiederherstellung der alten Kirche hat wirklich mehrere Jahre gedauert.,-2.341222723
2763,de,restricted,adjective,r_________,beschränkt,Aus Sicherheitsgründen ist der Zugang zu diesem Bereich nur auf bestimmte Mitarbeiter beschränkt.,0.010648386
2764,de,solution,noun,s_______,Lösung,Wir sind noch immer auf der Suche nach einer nachhaltigen Lösung für das Problem.,1.975010952
2765,de,correspondent,noun,c____________,Berichterstatter (nicht: reporter),Die Berichterstatterin meldete sich aus New York.,-1.655140897
2766,de,informed,adjective,i_______,informiert,"Ich kann dir helfen, eine informierte Entscheidung zu treffen. ",0.345010879
2767,de,eager,adjective,e____,begierig,Er war begierig nach Neuigkeiten.,-0.819299972
2768,de,act,noun,a__,"Handlung, Tat","Sie wusste genau, welche Konzequenzen ihre Handlung hatte. ",1.894150303
2769,de,ethic,noun,e____,Ethik,Ethik wird jetzt oft an österreichischen Schulen unterrichtet.,1.018200834
2770,de,freak,noun,f____,Freak,"Ich hatte so einen schlimmen Ausschlag, ich kam mir wie ein Freak vor.",1.798014652
2771,de,untreated,adjective,u________,unbehandelt,"Wenn diese Wunde unbehandelt bleibt, kann sie zu einer Infektion führen.",-0.633506972
2772,de,workforce,noun,w________,Belegschaft,Ein Drittel unserer Belegschaft sind Frauen.,-1.756941472
2773,de,bank,noun,b___,"Geldinstitut, Unternehmen, das Geld- und Kreditgeschäfte betreibt",Ich habe ein Konto bei diesem Geldinstitut.,2.707765207
2774,de,depression,noun,d_________,Depression,Sie leidet an einer Depression.,2.411631672
2775,de,charisma,noun,c_______,besondere Ausstrahlung eines Menschen,Er besitzt überhaupt keine besondere Ausstrahlung.,-0.795685738
2776,de,eat,verb,e__,"etw essen, fressen",Ich esse gerne Pizza.,4.180358497
2777,de,persuade,verb,p_______,jdn überreden,"Es dauerte nicht lange, ihn zu überreden. ",-1.165200274
2778,de,chosen,adjective,c_____,"ausgewählt, ausgesucht",Das ausgewählte Thema eignete sich gut für die geplante Unterrichtseinheit.,-0.095942895
2779,de,jackpot,noun,j______,Jackpot,Ich habe den Jackpot geknackt.,1.902643633
2780,de,confirm,verb,c______,etw bestätigen,Der Ergebnisse der Studie bestätigen die Vermutungen der Forscher.,-0.357342405
2781,de,gap,noun,g__,Spalt,Durch den Türspalt dringt kalte Luft in das Wohnzimmer.,-0.134099305
2782,de,conservatory,noun,c___________,Wintergarten,In der kalten Jahreszeit stellen wir die Pflanzen in den Wintergarten.,-2.376754993
