item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
3036,es,stamp,noun,s____,sello,El documento necesita un sello para ser válido.,0.085422394
3037,es,formation,noun,f________,creación,Trabajo aquí desde la creación de la empresa.,-3.161568855
3038,es,grandfather,noun,g__________,abuelo,Mi abuelo me habla mucho del pasado y aprendo mucho con él.,2.328654918
3039,es,animator,noun,a_______,animador,Walt Disney fue el animador que creó a Mickey Mouse.,1.520901191
3040,es,compare,verb,c______,comparar,"Todos los seres humanos somos únicos, no deberias comparate con nadie",1.926464152
3041,es,packet,noun,p_____,paquete,Voy a salir a comprar un paquete de galletas.,-0.159819125
3042,es,developing,adjective,d_________,en vías de desarrollo,Los países en vías de desarrollo a veces necesitan la ayuda de los demás.,-0.188245462
3043,es,circulate,verb,c________,circular,La senagre debe circular libremente por las venas y arterias del cuerpo,0.822610053
3044,es,passionate,adjective,p_________,ferviente,Mi abuela es una ferviente aficionada de la música clásica.,-1.463846244
3045,es,rubbish,noun,r______,basura,Vienen del ayuntamiento una vez a la semana a recoger la basura.,0.230626826
3046,es,flesh,noun,f____,carne,Los veganos no comen carne ni pescado.,-0.807190746
3047,es,spending,noun,s_______,gasto,El departamento tiene que reducir el gasto drásticamente.,-1.138277422
3048,es,mob,noun,m__,muchedumbre,"La muchedumbre, ya violenta, empezó a tirar piedras.",-2.009915169
3049,es,raindrop,noun,r_______,gota de lluvia,"Se me acaba de caer una gota de lluvia, saca el paraguas.",0.429517572
3050,es,associate,adjective,a________,adjunto (no: assistant),Es catedrático adjunto de filosofía en la Universidad de Málaga.,-2.639081278
3051,es,shortcut,noun,s_______,atajo,Conozco un atajo para llegar más rápido a la escuela.,-1.187701065
3052,es,deodorant,noun,d________,desodorante,Deberías usar desodorante antes y despues de hacer ejercicio,1.319779945
3053,es,ambitious,adjective,a________,ambicioso,Tomás era un político francamente ambicioso.,-0.947152251
3054,es,nearly,adverb,n_____,casi,Es increíble pero tiene casi ochenta años.,0.805760608
3055,es,secure,adjective,s_____,estable,El médico tiene un trabajo estable.,-3.980148144
3056,es,outline,verb,o______,esbozar,Vamos a esbozar nuestra propuesta para el comité.,-2.727096731
3057,es,mindless,adjective,m_______,irracional,Me molesta mucho la violencia irracional que a veces se ve en el fútbol,-2.396163049
3058,es,resolution,noun,r_________,determinación,El consejo de seguridad de la ONU anunció una determinación pidiendo el cese de las hostilidades.,-1.340455187
3059,es,expertise,noun,e________,pericia,La pericia de los medicos de este hospital es muy reconocida,-1.497286934
3060,es,explanation,noun,e__________,aclaración,A nadie le convenció la aclaración del diputado.,-0.730932149
3061,es,touchdown,noun,t________,aterrizaje,La nave hizo el aterrizaje a la hora y en lugar exactos.,-3.405104007
3062,es,break,noun,b____,descanso,Vamos a hacer un descanso para tomar café.,1.906231029
3063,es,buffet,noun,b_____,bufé,"Algunos restaurantes chinos tienen bufé, puedes comer todo lo que quieras por un bajo precio",1.628249566
3064,es,ok,adverb,o_,vale,¿Me quieres acompañar a la fiesta? Vale.,3.379136006
3065,es,aquarium,noun,a_______,pecera,Los peces dan vueltas todo el día en la pecera.,-1.098036713
3066,es,inner,adjective,i____,interior,"La belleza interior es lo que cuenta, no la apariencia.",0.243721213
3067,es,knowing,adjective,k______,cómplice,"Sabiendo la verdad, ella le dio una sonrisa cómplice a su amiga cuando todo se había hecho",-2.957120302
3068,es,unsupported,adjective,u__________,sin fundamento,Es un argumento completamente sin fundamento así que no te preocupes.,-4.926760796
3069,es,receptionist,noun,r___________,recepcionista,"Si llego antes al hotel, te dejo un mensaje con la recepcionista.",-0.223122454
3070,es,radiology,noun,r________,radiología,¿Cuál era el nombre del paciente que han llevado a radiología para una placa urgente?,2.132711373
3071,es,cleaner,noun,c______,limpiador,José trabajó como limpiador en un hotel durante muchos años.,2.379277267
3072,es,each,determiner,e___,cada,Cada país tiene su propia cultura.,1.898932693
3073,es,constitute,verb,c_________,significar,Esta actividad puede significar un delito criminal.,-3.407000919
3074,es,artificially,adverb,a___________,artificialmente,El proceso de creación se hace artificialmente,0.789735142
3075,es,tell,verb,t___,decir,Siempre hay que decir la verdad.,1.406290264
3076,es,brushed,adjective,b______,cepillados,Los zapatos estaban bien cepillados y listos para ponerse.,0.899763509
3077,es,suit,verb,s___,ajustarse,El nuevo horario va a ajustarse a mis necesidades perfectamente.,-1.220553437
3078,es,philosophical,adjective,p____________,filosófico,Hay un debate filosófico sobre el significado del objeto en la facultad hoy.,-0.201520018
3079,es,veteran,noun,v______,veterano,Mi abuela es una enfermera veterana de la segunda guerra mundial,2.199568985
3080,es,disappearance,noun,d____________,desaparición,La policía está investigando la desaparición de una joven.,-1.924213661
3081,es,biological,adjective,b_________,biológico,Sus padres biológicos lo abandonaron cuando aún era un bebé,0.846802237
3082,es,volunteer,noun,v________,voluntario,Laura es una voluntaria que ayuda a los refugiados.,0.36384424
3083,es,airport,noun,a______,aeropuerto,El aeropuerto de la ciudad es muy pequeño y queda retirado,1.972001375
3084,es,phenomenal,adjective,p_________,extraordinario,El producto ha sido un éxito extraordinario.,-3.623697778
3085,es,exhibit,noun,e______,exposición,Hay un nuevo artículo de interés sobre la exposición de Sorolla en Madrid.,-0.720398762
3086,es,mental,adjective,m_____,mental,Su capacidad mental no ha sido disminuida a pesar de su enfermedad.,2.725905642
3087,es,contact,verb,c______,comunicarse,No es fácil comunicarse con ellos ya que nunca cogen el teléfono.,-1.287681138
3088,es,loveless,adjective,l_______,sin amor,Ese ha sido un matrimonio sin amor desde siempre.,0.878921024
3089,es,aunt,noun,a___,tía,Mi tía viene a visitarnos todos los veranos.,3.414177204
3090,es,model,verb,m____,mostrar ropa,Los maniquíes de los años cuarenta se encargaban de mostrar la ropa de los diseñadores.,-0.883865027
3091,es,struggle,noun,s_______,lucha,La lucha por los derechos humanos no ha terminado aún.,-1.249054454
3092,es,coup,noun,c___,golpe de estado,Hubo un intento de golpe de estado en España en el año 1981.,-1.312302038
3093,es,streaming,adjective,s________,que fluye,Teníamos que detener la sangre que fluía descontroladamente por su brazo,-3.466820606
3094,es,couple,verb,c_____,acoplar,El técnico tuvo que acoplar el vagón a la máquina del tren.,-2.053079496
3095,es,validate,verb,v_______,verificar,Repetimos el experimento para verificar los resultados obtenidos.,-2.556231864
3096,es,fraud,noun,f____,estafa,Hubo una estafa grande que afectó a cientos de personas.,-0.785561046
3097,es,aspiration,noun,a_________,ambición,Tocar bien el piano es mi ambición principal.,-2.221242908
3098,es,preventable,adjective,p__________,evitable,El accidente era evitable si se hubieran tomado las medidas correctas.,-1.996409128
3099,es,produce,verb,p______,provocar,Algunas vacunas pueden provocar reacciones alérgicas leves.,-2.975241087
3100,es,seed,noun,s___,semilla,Ese árbol ha crecido de una semilla que planté hace muchísimos años.,1.047700543
3101,es,cure,noun,c___,remedio,Esperemos que un día encuentren un remedio contra el cáncer.,1.663902261
3102,es,course,noun,c_____,rumbo,El capitan cambió el rumbo del barco debido a la tromenta,-1.151301284
3103,es,wife,noun,w___,esposa,"Te presento a mi esposa, María.",3.51125962
3104,es,including,preposition,i________,también,"Todos, también yo, estaban de acuerdo.",-0.562431687
3105,es,wash,noun,w___,lavado,Esta blusa necesita un lavado.,2.548483083
3106,es,configure,verb,c________,ajustar,"Hay que ajustar la nueva televisión, no se ve bien.",-3.140363008
3107,es,worry,verb,w____,preocuparse,"No debe preocuparse por estas cosas, no tienen importancia.",3.223182347
3108,es,dutch,adjective,d____,holandés,La reina holandesa ha dado las declaraciones y se sentó a conversar con los periodistas,0.577208614
3109,es,voyager,noun,v______,viajero,Cristóbal Colón es posiblemente el viajero explorador más famoso de la historia.,-0.704312897
3110,es,reservation,noun,r__________,reservas,"Tienes una reserva en el hotel, solo falta organizar tu viaje",2.016183042
3111,es,mark,noun,m___,mancha,"Hay una mancha de aceite en tu abrigo, lo tienes que limpiar.",-2.191048992
3112,es,print,verb,p____,imprimir,Creo que el libro ya está listo para enviarlo a imprimir.,2.497276679
3113,es,regulation,noun,r_________,ordenación,Hay ordenación estricta internacional sobre la venta de armas.,-1.283416673
3114,es,employable,adjective,e_________,utilizable,La bicicleta es un poco viejo pero completamente utilizable.,-2.999482108
3115,es,unfriendly,adjective,u_________,arisco,Es un poco arisco pero en el fondo es buena persona.,-2.077581789
3116,es,counter,noun,c______,mostrador,Detrás del mostrador había un hombre mayor que me preguntó qué quería.,-0.649626422
3117,es,photo,noun,p____,fotografía,Necesito una fotografía reciente para mi nuevo pasaporte,2.464626458
3118,es,tremble,verb,t______,temblar,Sentí temblar las piernas de los nervios que tenía.,-0.294513061
3119,es,lesson,noun,l_____,clase,"Disculpa, tengo que ir a mi clase de piano.",1.097504436
3120,es,power,noun,p____,energía,Hay que cargar la batería porque se le está acabando la energía al computador,1.455312838
3121,es,suspicion,noun,s________,sospecha,Tengo la sospecha de que nunca vamos a saber la verdad.,-1.147192795
3122,es,reservoir,noun,r________,pantano,El pantano está bastante lleno por las lluvias recientes.,-2.40051755
3123,es,general,noun,g______,general,Su tío es general en el ejército de los Estados Unidos.,3.888268495
3124,es,vertical,adjective,v_______,perpendicular,El acantilado era prácticamente perpendicular al mar.,0.026312952
3125,es,surprise,noun,s_______,sorpresa,Le hemos preparado una sorpresa para su cumpleaños.,1.912530239
3126,es,wrong,adjective,w____,equivocado,Estaba equivocado cuando te dije que el tren llegaba a la estación del Norte.,2.047765063
3127,es,second,noun,s_____,segunda,Eres la segunda persona que ha llegado a la fiesta.,3.817482734
3128,es,coastal,adjective,c______,costera,Tuve que cambiarme de ciudad porque el clima costero no me hacía bien,-0.643575553
3129,es,ethics,noun,e_____,ética,La deontología revisa la ética profesional,0.082819187
3130,es,towel,noun,t____,toalla,Se llevó el bañador y una toalla a la playa.,1.861317644
3131,es,reactivate,verb,r_________,reactivar,Tuve que reactivar mi cuenta de correo anterior para poder acceder a la información.,0.571827227
3132,es,blast,verb,b____,derribar,La explosión derribó el edificio,-4.026857648
3133,es,undressed,adjective,u________,desvestido,"El niño está desvestido, le voy a bañar.",0.665471338
3134,es,definition,noun,d_________,explicación,"Cuando leí la explicación de la palabra, me acordé de lo que significaba.",-0.662782592
3135,es,fluent,adjective,f_____,fluido,Hablo un inglés fluido porque viví en Coventry durante cinco años.,0.422038709
3136,es,royalty,noun,r______,monarquía,Las coronas son un símbolo de la monarquía.,-0.334269826
3137,es,rated,adjective,r____,calificada,Esta universidad está calificada muy positivamente por el nivel de investigación que tiene.,-0.157997121
3138,es,duration,noun,d_______,plazo,El plazo del contrato será de dos años.,-2.474826902
3139,es,crossroad,noun,c________,intersección,En un kilometro hay una intersección para llegar a la ciudad mas cercana,-1.290736862
3140,es,textbook,noun,t_______,libro escolar,El libro escolar de ciencias ha cambiado este año.,-0.289358395
3141,es,alone,adjective,a____,solo,Hice el viaje a Bolivia solo.,3.474041654
3142,es,odd,adjective,o__,impar,El nueve es un número impar.,0.283308741
3143,es,transport,verb,t________,trasladar,Podemos trasladar la mercancía por aire o por mar.,-0.753532175
3144,es,glow,verb,g___,brillar,Qué bonito ver brillar las luciérnagas por la noche en verano.,-0.574531659
3145,es,knot,noun,k___,nudo,Hice el nudo otra vez porque estaba un poco suelto.,0.23600478
3146,es,flood,verb,f____,inundar,Hay mucha lluvia y puede inundar el valle.,-0.095368148
3147,es,invention,noun,i________,creación,Las máquinas de fax fueron una creación fenomenal tiempo atrás.,0.802905403
3148,es,supposed,adjective,s_______,presunto,¿Esta es la opinión del presunto experto?,-1.283883347
3149,es,clarify,verb,c______,aclarar,Tenemos que aclarar exactamente qué pasó la otra noche.,-0.066426056
3150,es,performance,noun,p__________,actuación,La actriz encantó al público con su actuación.,1.12764222
3151,es,very,adverb,v___,muy,El bajo tenía una voz muy grave.,2.280032163
3152,es,franchise,noun,f________,franquicia,Montó una hamburguesería que es una franquicia bastante famosa.,-0.806885347
3153,es,touchscreen,noun,t__________,pantalla táctil,Este ordenador tiene una pantalla táctil pero no la uso.,-0.19940931
3154,es,washer,noun,w_____,arandela,Coloqué una arandela entre la tuerca y el tornillo.,-2.602992505
3155,es,russian,noun,r______,ruso,Mi hermana está casada con un ruso llamado Vladimir.,2.958569485
3156,es,survey,noun,s_____,encuesta,Una encuesta reciente indica que el setenta y cinco por ciento de los ciudadanos están a favor.,-0.089804441
3157,es,rob,verb,r__,asaltar,Robin Hood se dedicaba a asaltar a los ricos para dar de comer a los pobres.,0.220972505
3158,es,tempt,verb,t____,incitar,No hay que incitar a los ladrones dejando los objetos de valor a la vista.,-1.739927497
3159,es,adopted,adjective,a______,acogido,El niño fue acogido legalmente por los Pérez al morir sus padres.,-0.023923746
3160,es,direction,noun,d________,sentido,Me di la vuelta y me fui en el sentido opuesto.,1.033757182
3161,es,straight,adjective,s_______,recta,Una línea recta es la distancia más corta entre dos puntos.,0.302684426
3162,es,spoil,verb,s____,estropear,Ni siquiera la lluvia va a estropear nuestro día en el campo.,-0.650016266
3163,es,dive,verb,d___,zambullirse,Le enseñé a mi hija a zambullirse en la piscina y ahora es una nadadora profesional,0.073213947
3164,es,reunion,noun,r______,reencuentro,Mis antiguos compañeros de clase planean un reencuentro.,-0.876571187
3165,es,hundred,number,h______,cien,Había por lo menos cien personas ahí.,3.156507776
3166,es,hesitate,verb,h_______,dudar,Parecía dudar un momento antes de firmar.,0.410964788
3167,es,soundtrack,noun,s_________,banda sonora,La banda sonora de la película ganó un premio en el festival.,0.580342204
3168,es,shame,noun,s____,vergüenza,No podía vivir con la vergüenza de que la gente supiera la verdad.,1.512401166
3169,es,medal,noun,m____,placa,Mi hija lleva una placa con su nombre y dirección alrededor del cuello.,-1.149745834
3170,es,leading,adjective,l______,principal,El país es el principal exportador de arroz del área.,-1.688747879
3171,es,nerve,noun,n____,nervio,El hilo que lleva mensajes al cerebro óptico  es importantísimo ya que nos permite ver.,0.563730816
3172,es,european,noun,e_______,persona de Europa,Mi padre es una persona de Europa pero mi madre es americana.,3.320148434
3173,es,bottom,adjective,b_____,inferior,Colocó el libro sobre el estante inferior.,-2.064141981
3174,es,upgrade,verb,u______,mejorar,El museo va a mejorar su sistema de seguridad próximamente.,-1.541652715
3175,es,newborn,noun,n______,recién nacido,Es un recién nacido muy bonito ¡y encima me deja dormir!,0.893754194
3176,es,pass,verb,p___,avanzar,La carretera estaba tan inundada que los coches no pudieron avanzar al otro lado del puente.,0.018987374
3177,es,clutch,verb,c_____,agarrar,Al oír la alarma la madre se dispuso a agarrar a su hijo por si había que salir corrirndo.,-3.053606149
3178,es,kindly,adverb,k_____,amablemente,El hombre muy amablemente me ofreció su asiento.,1.841623785
3179,es,responsive,adjective,r_________,receptiva,Nuestra empresa es siempre receptiva a las sugerencias de los clientes.,-3.693688457
3180,es,temperature,noun,t__________,medida de frío y calor,La medida de frío y calor se expresa en grados centígrados.,2.065665183
3181,es,precisely,adverb,p________,exactamente,Son las seis horas y diez minutos exactamente.,-1.066128756
3182,es,road,noun,r___,carretera,Este tramo de la carretera está cortado por obras.,2.074212168
3183,es,abroad,adverb,a_____,en el extranjero,El ministro se encuentra en el extranjero.,1.125002991
3184,es,bow,verb,b__,inclinarse,Hay que inclinarse al saludar al rey.,-0.491635443
3185,es,admirable,adjective,a________,estimable,Todos opinan que Borja es una persona estimable.,-2.184876386
3186,es,duty,noun,d___,deber,Es soldado y siempre piensa en el deber primero.,-0.025730399
3187,es,abruptly,adverb,a_______,repentinamente,El ordenador se cerró repentinamente.,-2.039263683
3188,es,strict,adjective,s_____,riguroso,El experimento sigue un procedimiento riguroso.,-1.147691257
3189,es,plan,verb,p___,programar,Tenemos que programar las actividades del año que viene cuánto antes.,-0.162821237
3190,es,productivity,noun,p___________,rendimiento,Un ambiente de trabajo hostil es malo para el rendimiento.,-2.269047646
3191,es,wine,noun,w___,vino,Me gusta mucho tomar una copa de vino con la comida.,3.17501138
3192,es,form,noun,f___,tipo,El tipo de transporte más práctico aquí es el tren.,-1.2890708
3193,es,unattached,adjective,u_________,soltero,Seguía soltero a los treinta y cuatro años.,-3.535744972
3194,es,treasure,noun,t_______,tesoro,Han escondido el tesoro y hay que encontrarlo.,1.18521933
3195,es,depressing,adjective,d_________,deprimente,"Esa película es muy triste, incluso algo deprimente.",-0.471182906
3196,es,date,noun,d___,fecha,No sé cómo te puedes olvidar de la fecha de tu aniversario de boda.,3.350370488
3197,es,integrate,verb,i________,incorporar,La actualización del software va a incorporar nuevas funciones.,-3.135947876
3198,es,breakdown,noun,b________,ruptura,La falta de comunicación provocó la ruptura del matrimonio.,-1.977568631
3199,es,fault,noun,f____,culpa,Tuvimos un problema técnico.  No fue culpa de nadie.,1.433400191
3200,es,contend,verb,c______,competir (no: compete),Varios atletas van a competir por el premio.,-4.292280721
3201,es,strategy,noun,s_______,plan de acción,Hay que estudiar el plan de acción para combatir el desempleo.,-2.610544941
3202,es,planning,noun,p_______,planificación,La planificación detallada nos ayudó a aprovechar nuestro viaje al máximo.,0.999478323
3203,es,increase,noun,i_______,aumento,Voy a pedir un aumento de sueldo.,1.180416601
3204,es,emotional,adjective,e________,sentimental,Es una persona muy sentimental que expresa sus emociones con frecuencia-,0.879230347
3205,es,recently,adverb,r_______,hace poco,Mi mujer debe descansar porque dio a luz hace poco.,1.106263763
3206,es,chop,verb,c___,cortar,Siempre lloro al cortar las cebollas y las uso en casi todos los platos.,-0.738137755
3207,es,in,preposition,i_,en,Estoy en mi casa y no voy a salir hoy.,3.659301686
3208,es,heat,verb,h___,calentar,Hay que calentar la leche antes de añadir el azucar.,1.298059292
3209,es,horse,noun,h____,caballo,Anita monta a caballo todos los sábados.,2.733667863
3210,es,pitbull,noun,p______,pitbull,Cuando era niño mi mascota era un pitbull café.,2.818563208
3211,es,approximation,noun,a____________,estimación,Solamente puedo darte una estimación de lo que va a costar.,-1.544614094
3212,es,modify,verb,m_____,enmendar,Necesitas enmendar la configuración para personalizar el programa.,-2.895842603
3213,es,custom,noun,c_____,costumbre,"Según la costumbre, la novia va de blanco.",-0.918608168
3214,es,divorce,noun,d______,divorcio,Han decidido poner en marcha el proceso de divorcio después de treinta años.,2.360989417
3215,es,coverage,noun,c_______,cobertura,La boda real va a tener mucha cobertura.,-0.920505172
3216,es,slightly,adverb,s_______,ligeramente,Las suelas de mis zapatos están ligeramente más gastadas que las tuyas.,0.139741201
3217,es,printed,adjective,p______,impresa,Te voy a dar esta receta tan buena impresa para que te la lleves.,1.690486667
3218,es,sum,noun,s__,total,El total de las reparaciones se indica en la factura.,0.220641458
3219,es,admitted,adjective,a_______,reconocido,El robo fue reconocido por los ladrones años después.,-1.833493086
3220,es,fitting,noun,f______,accesorio,"Hemos encargado una bañera blanca con accesorios como los grifos, en latón.  Queda preciosa.",-4.60970789
3221,es,storm,noun,s____,tormenta,Dicen que mañana va a haber tormenta.,2.366445125
3222,es,mentor,noun,m_____,consejera,Fue amiga y consejera para muchos actores jóvenes.,-1.669870736
3223,es,supper,noun,s_____,cena,Tenemos una cena esta noche con un grupo de amigos.,-0.127054767
3224,es,tenant,noun,t_____,inquilino,"Es muy buen inquilino, siempre me paga, todos los meses.",-0.722228516
3225,es,stage,verb,s____,organizar,El club de ciencias políticas va a organizar un debate en el campus.,-3.391991873
3226,es,accessibility,noun,a____________,accesibilidad,La casa esta localizada en un lugar con buena accesibilidad,-0.391480447
3227,es,flamingo,noun,f_______,flamenco,A Ana le encantó ver los flamencos cuando estuvimos en el zoológico.,0.407165275
3228,es,pointed,adjective,p______,puntiaguda,Tiene la nariz puntiaguda.,-1.216955838
3229,es,brain,noun,b____,cerebro,La lectura ayuda mucho a mantener el cerebro en buenas condiciones.,3.104648914
3230,es,jeep,noun,j___,todoterreno,Se ha comprado un todoterreno para ir de caza.,1.39405212
3231,es,shut,verb,s___,cerrar,Creo que van a cerrar ese restaurante.,-0.697485621
3232,es,migration,noun,m________,emigración,Cuando llegues al aerpuerto debes presentarte al departamente de emigración para que te ayuden con el papeleo,2.801210759
3233,es,revelation,noun,r_________,descubrimiento,Ayer publicaron un descubrimiento escandaloso de la vida privada de un famoso político.,-1.964221096
3234,es,waterfall,noun,w________,cascada,Observó cómo la cascada caía por el monte.,1.270080799
3235,es,shooting,noun,s_______,tiroteo,Varios policías estuvieron presentes en el tiroteo.,-0.314639733
3236,es,vibration,noun,v________,temblor,Tendremos que reducir el nivel de temblor en el motor.,0.279956794
3237,es,procedure,noun,p________,proceso,El proceso médico está cubierto por las pólizas de seguro.,-0.775556018
3238,es,cheek,noun,c____,mejilla,Mi abuelo siempre me acaricia la mejilla cuando me ve.,0.061396247
3239,es,hardly,adverb,h_____,apenas,Canta de maravilla y apenas tiene cuatro años.,-0.592113182
3240,es,unjustified,adjective,u__________,sin justificar,La crítica tan dura que recibió me parece sin justificar.,-0.003436942
3241,es,enough,adverb,e_____,suficiente,Hay suficiente comida para todo el mundo.,2.162818342
3242,es,survey,verb,s_____,encuestar,Necesito encuestar a un grupo más para concluir mi investigación.,-0.75394592
3243,es,ocean,noun,o____,mar,El río fluye hacia el mar.,2.040301635
3244,es,gently,adverb,g_____,con cuidado,Sacó al bebé de su cuna suavemente y con cuidado.,-1.251763073
3245,es,tongue,noun,t_____,lengua,El médico me mandó sacar la lengua para mirarme la garganta.,1.810432404
3246,es,least,adverb,l____,menos,El nuevo empleado es el menos experimentado de todo el grupo.,-0.31640663
3247,es,likelihood,noun,l_________,probabilidad,La probabilidad de encontrar la casa de tus sueños a este precio es baja.,-2.637898579
3248,es,bolt,noun,b___,cerrojo,Se metió en casa y cerró la puerta con cerrojo.,-1.809671198
3249,es,companion,noun,c________,acompañante,Federico fue mi acompañante de viaje.,-0.183381228
3250,es,report,verb,r_____,informar,El periodista va a informar sobre los acontecimientos de la última semana.,-0.007452022
3251,es,tomorrow,adverb,t_______,mañana,Mañana mismo me voy de vacaciones.,3.196105814
3252,es,manipulative,adjective,m___________,manipulador,Su esposo siempre fue un hombre manipulador por suerte ella nunca le creyó,-1.975439005
3253,es,join,verb,j___,unirse,Puede unirse al debate si tiene algo que decir.,2.338252768
3254,es,literally,adverb,l________,literalmente,Me dijo literalmente que iba a dejar el trabajo.,1.638962785
3255,es,testimony,noun,t________,testificación,Es posible que te pidan que des tu testificación esta semana.,-0.795768387
3256,es,drought,noun,d______,sequía,No ha llovido en todo el verano y hay una sequía tremenda.,-1.587205868
3257,es,elegant,adjective,e______,refinado,Tiene un estilo muy refinado de escribir.,-1.041033084
3258,es,dreamy,adjective,d_____,de ensueño,Tenía una expresión de ensueño en los ojos.,-0.71685752
3259,es,downside,noun,d_______,desventaja,La desventaja de vivir aquí es que no hay transporte público.,-3.47805056
3260,es,convince,verb,c_______,persuadir,Le vamos a intentar persuadir a que venga a la fiesta con nosotros.,0.591730844
3261,es,unsigned,adjective,u_______,sin firmar,El certificado está sin firmar así que no me vale.,1.237726216
3262,es,smart,adjective,s____,elegante,El estudiante vistió un traje elegante para su graduación.,-0.648583756
3263,es,disqualification,noun,d_______________,inhabilitación,Cualquier intento de copiar en el examen resultará en la inhabilitación del mismo.,-2.862865462
3264,es,narrow,verb,n_____,estrechar,Tendremos que estrechar la búsqueda para conseguir nuevos resultados.,0.304010289
3265,es,carriage,noun,c_______,vagón,"Tenemos asientos en el tercer vagón del tren, que está al lado de la cafetería.",-1.17198189
3266,es,engineer,noun,e_______,ingeniero,Mi hermano es ingeniero aeronáutico.,0.749183168
3267,es,practical,adjective,p________,concreta,Tener experiencia concreta de la profesión viene muy bien.,-3.091835874
3268,es,shore,noun,s____,costa,Dejamos nuestros barcos en la costa y nos metimos en el bosque.,-0.141584373
3269,es,pray,verb,p___,rezar,Las monjas suelen rezar varias veces al día.,1.562793357
3270,es,diary,noun,d____,agenda,Todos los días escribo en mi agenda.,1.111844034
3271,es,heal,verb,h___,sanar,El papel de los médicos es el de sanar a sus paciente.,0.694113345
3272,es,locally,adverb,l______,en la zona,Vamos a empezar la búsqueda de una casa en la zona.,-0.989968992
3273,es,mining,noun,m_____,excavación,La excavación del carbón es la industria más importante de esta zona.,-1.315177779
3274,es,individual,noun,i_________,persona,Hay sitio para una persona en el asiento de delante.,-0.22921876
3275,es,reformation,noun,r__________,transformación,La transformación de todas las instituciones mejorará la situación de muchos.,-2.79068259
3276,es,hire,verb,h___,alquilar,Tendremos que alquilar un coche cuando lleguemos.,1.055361717
3277,es,together,adverb,t_______,juntos,"Nos separamos hace un año, pero ahora volvemos a estar juntos.",1.758063974
3278,es,deluxe,adjective,d_____,muy lujoso,Nos hospedamos en un hotel muy lujoso.,-1.640648328
3279,es,driveway,noun,d_______,entrada,Había tres coches aparcados en la entrada de la casa.,-3.01150718
3280,es,popcorn,noun,p______,palomitas de maíz,Comimos una bolsa enorme de palomitas de maíz mientras vimos la película.,2.154102231
3281,es,invoke,verb,i_____,aducir,¿Puedo aducir mi condición de refugiado?,-3.668975143
3282,es,trace,noun,t____,rastro,La policía buscó por toda la zona pero no encontraron ni rastro de los presos escapados.,-1.091179747
3283,es,comparison,noun,c_________,comparación,A veces ayuda mucho hacer una comparación entre tu idioma y el que estás aprendiendo.,0.136389977
3284,es,chance,noun,c_____,posibilidad,¿Hay alguna posibilidad de poder cenar aquí esta noche aunque no hayamos reservado mesa?,0.863666507
3285,es,memorial,noun,m_______,monumento (no: monument),Hay un monumento a los caídos de la guerra en la plaza del pueblo.,-2.116108049
3286,es,mud,noun,m__,lodo,Los cerdos están revolcándose en el lodo.,0.336641538
3287,es,sleeping,adjective,s_______,durmiente,La bella durmiente se despertó cuando le dio un beso el príncipe.,0.490727699
3288,es,loyal,adjective,l____,fiel,Bernardo es un amigo fiel que me apoya en todo.,1.315559804
3289,es,high,adverb,h___,en lo alto,El avión está ahí en lo alto por encima de las nubes ¿ves?,2.250519116
3290,es,compressed,adjective,c_________,comprimido,Actualmente se permite que los neumáticos sean inflados con aire comprimido,-0.21395893
3291,es,shove,verb,s____,empujar,¿Por qué me has tenido que empujar con fuerza? Casi me caigo a la vía del tren.,-2.384821147
3292,es,uncomfortably,adverb,u____________,incómodamente,Su comentario fue incómodamente cierto.,-1.664025962
3293,es,responsibility,noun,r_____________,obligación,La obligación de llevar esta tarea a cabo es de los jefes de departamento.,-2.369256402
3294,es,condemn,verb,c______,censurar,"Antes de censurar a Leopoldo, deberías enterarte de lo que pasó.",-3.981640691
3295,es,scientist,noun,s________,científico,El científico que más me gusta es Stephen Hawking.,0.711928149
3296,es,underground,adjective,u__________,subterráneo,El pasaje subterráneo fue construido por mineros.,1.342755395
3297,es,nursing,noun,n______,enfermería,"Me gusta mucho la enfermería, me parece un trabajo importantísimo.",-2.380835979
3298,es,bottled,adjective,b______,embotellada,Me gusta más la cerveza embotellada que la de grifo.,1.624657943
3299,es,patent,noun,p_____,licencia,El producto está protegido por una licencia que le da el poder absoluto de comercialización,-2.255000344
3300,es,telegraph,noun,t________,telégrafo,El telégrafo usa el código morse para la comunicación,1.913891117
3301,es,out,adverb,o__,fuera,Salimos fuera al jardín para ver las estrellas.,2.395357997
3302,es,fragmentation,noun,f____________,fragmentación,El presidente intentó evitar la fragmentación de la compañía partes pero fue imposible.,0.932552319
3303,es,stream,noun,s_____,arroyo,Hay un arroyo que pasa por mi jardin.,-1.011420171
3304,es,numerical,adjective,n________,de número,Los resultados se publican en orden de número.,-1.263394031
3305,es,devoted,adjective,d______,dedicado,Mi suegro está absolutamente dedicado a su mujer.  La quiere muchísimo.,-0.742902295
3306,es,letter,noun,l_____,carta,Recibí una carta de mi madre el otro día.,2.957108228
3307,es,substantially,adverb,s____________,considerablemente,Nuestro nivel de vida ha mejorado considerablemente desde entonces.,-3.012130957
3308,es,supportive,adjective,s_________,que dan apoyo,Tengo la suerte de tener unos padres que dan apoyo en todo lo que hago.,-1.586175981
